"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C41335","C67497",,"CDISC Glossary","serious adverse event (SAE)",,"Adverse event that: results in death, is life-threatening, requires inpatient hospitalization or prolongation of existing hospitalization, results in persistent or significant disability/ incapacity, or is a congenital anomaly/ birth defect. NOTE: For further information, see the ICH Guideline for Clinical safety Data Management: Definitions and standards for expedited Reporting. [After ICH E2A, B] Compare to serious adverse drug reaction.","Serious Adverse Event","Glossary CT 2025-09-26"
"C142686","C67497",,"CDISC Glossary","serious adverse experience (SAE)",,"Any experience that suggests a significant hazard, contra-indication, side effect or precaution. See also serious adverse event.","Serious Adverse Experience","Glossary CT 2025-09-26"
"C156636","C67497",,"CDISC Glossary","serious breach",,"A breach of Clinical Trial Regulation (EU) No 536/2014 or of the version of the protocol applicable at the time of the breach, which is likely to affect to a significant degree the safety and rights of a subject or the reliability and robustness of the data generated in the clinical trial. [Article 52 of Regulation (EU) 536/2014 and Guideline for the notification of serious breaches of Regulation (EU) No 536/2014 or the clinical trial protocol] See also privacy breach.","Serious Breach","Glossary CT 2025-09-26"
"C142687","C67497",,"CDISC Glossary","serious risk",,"Risk of a serious adverse drug experience. [505-1(b) of FD&C Act (21 USC. 355-1(b)]","Serious Risk","Glossary CT 2025-09-26"
"C48297","C67497",,"CDISC Glossary","server",,"A computer that controls a central repository of data, files, and/ or applications that can be accessed and/or manipulated in some manner by client computers. NOTE: A file server hosts files for use by client machines. A web server supports browser-based use of central applications.","Server","Glossary CT 2025-09-26"
"C70667","C67497",,"CDISC Glossary","severe",,"A term for grading intensity on a relative scale describing a symptom, outcome, or event that is of a high level of intensity. Note: The term is often used to describe the intensity (severity) of a specific event (as in mild, moderate, or severe myocardial infarction or a Grade 3 adverse event in oncology). 'Severe' is different from 'serious,' which is based on patient/event outcome or action and serves as a guide for defining regulatory reporting obligations. The distinction is important to maintain when translating the concepts. [After ICH E2A, E2B; After CIOMS Cumulative glossary with a focus on pharmacovigilance. Geneva, Switzerland: Council for International Organizations of Medical Sciences (CIOMS), 2023.; After CTCAE] See also serious adverse event and serious adverse drug reaction.","Severe","Glossary CT 2025-09-26"
"C28421","C67497",,"CDISC Glossary","sex",,"Phenotypic expression of chromosomal makeup that defines a study subject as male, female, or other. Compare to gender. [The NCI Thesaurus contains biomedical terminologies that NCI does not own or control. This concept contains gender-related content that does not comply with Executive Order 14168.]","Sex","Glossary CT 2025-09-26"
"C2861","C67497",,"CDISC Glossary","side effect",,"Any action or effect of a drug or treatment other than the intended effect. Negative or adverse effects may include headache, nausea, hair loss, skin irritation, or other physical problems. Experimental drugs must be evaluated for both immediate and long-term side effects. [After Spilker, B. Guide to Clinical Trials. Lippincott Williams & Wilkins. 2000. Page xxiv; Finding and Learning about Side Effects (adverse reactions), July 2018; What are side effects?, August 2018] See also adverse reaction, treatment effect, therapeutic effect.","Side Effect","Glossary CT 2025-09-26"
"C53458","C67497",,"CDISC Glossary","sign",,"An observation by a medical professional obtained from examination, test result, or questionnaire that indicates a patient may have a disease. NOTE: Some examples of signs are fever, swelling, skin rash, high blood pressure, and high blood glucose. [After NCI Glossary] See also diagnosis, symptom.","Sign","Glossary CT 2025-09-26"
"C142688","C67497",,"CDISC Glossary","signal of a serious risk",,"Information related to a serious adverse drug experience associated with use of a drug and derived from-(a) a clinical trial; (b) adverse event reports; (c) a post-approval study; (d) peer-reviewed biomedical literature; (e) data derived from the post-market REMs. [505-1(b) of FD&C Act (21 USC. 355-1(b)]","Signal of a Serious Risk","Glossary CT 2025-09-26"
"C28233","C67497",,"CDISC Glossary","single-blind study","single-masked study","A study in which one party, either the investigator or the subject, does not know which medication or placebo is administered to the subject; also called single-masked study. See also blind study, double-blind study, triple-blind study.","Single Blind Study","Glossary CT 2025-09-26"
"C165836","C67497",,"CDISC Glossary","single-entity product",,"A product composed of two or more regulated components (i.e., drug/device, biologic/device, drug/biologic, or drug/device/biologic) that are physically, chemically, or otherwise combined or mixed and produced as a single entity. [After 21 CFR 3.2 (e) FAQ] See also combination product, co-packaged product, cross-labeled product.","Single-entity Product","Glossary CT 2025-09-26"
"C51873","C67497",,"CDISC Glossary","site investigator",,"A person responsible for the conduct of the clinical trial at a trial site. If a trial is conducted by a team of individuals at a trial site, the investigator is the responsible leader of the team and may be called the principal investigator. [ICH E6 1.35. 2.] See also investigator, coordinating investigator, investigator/institution, principal investigator, sponsor-investigator, sub-investigator.","Site Investigator","Glossary CT 2025-09-26"
"C53489","C67497",,"CDISC Glossary","SNOMED (Systematized Nomenclature of Medicine)",,"A structured nomenclature and classification of the terminology used in human and veterinary medicine developed by the College of Pathologists and American Veterinary Medical Association. NOTE: Terms are applied to one of eleven independent systematized modules and presented in a multiaxial and hierarchical structure.","Systematized Nomenclature of Medicine","Glossary CT 2025-09-26"
"C20188","C67497",,"CDISC Glossary","social circumstances",,"A set of concepts that results from or is influenced by criteria or activities associated with the social environment of a person. [NCI]","Social Circumstances","Glossary CT 2025-09-26"
"C165837","C67497",,"CDISC Glossary","software as a medical device (SaMD)",,"Software intended to be used for the performance of one or more medical purposes, without being part of a hardware medical device. [After ""Software as a Medical Device"": Possible Framework for Risk Categorization and Corresponding Considerations Authoring Group: IMDRF Software as a Medical Device (SaMD) Working Group Date: 18 September 2014]","Software as a Medical Device","Glossary CT 2025-09-26"
"C142690","C67497",,"CDISC Glossary","software validation",,"Confirmation by examination and provision of objective evidence that software specifications conform to user needs and intended uses, and that the particular requirements implemented through software can be consistently fulfilled. NOTE: Validating software thus should include evaluation of the suitability of the specifications to ""ensure user needs and intended uses can be fulfilled on a consistent basis"" (21 CFR 820.20). General Principles of software Validation; Final Guidance for industry and FDA staff, Jan 11, 2002. ISOIEC/IEEE 12207:1995 3.35; 21 CFR 820.20; 21 CFR 11.10(a); ISO 9000-3; Huber, l. (1999) See also validation, verification. Verification usually concerns confirmation that specified requirements have been met, but typically refers to the tracing of requirements and evidence of conformance in the individual phases or modules rather than suitability of the complete product. Validation is, ""the evaluation of software at the end of the software development process to ensure compliance with the user requirements"" (ANSI/ASQC A3-1978) and should not be thought of as an ""end-to-end"" verification. See also validation.","Software Validation","Glossary CT 2025-09-26"
"C91996","C67497",,"CDISC Glossary","software verification",,"The process that provides objective evidence that the design outputs of a particular phase of the software development life cycle meet all of the specified requirements for that phase. NOTE: Software verification looks for consistency, completeness, and correctness of the software and its supporting documentation, as it is being developed, and provides support for a subsequent conclusion that software is validated [After 1. FDA General Principles of Software Validation; 2. ANSI/ASQC A3-1978; 3. ISO/IEC 17025:2017]","Device Software Verification Evaluation Method","Glossary CT 2025-09-26"
"C17146","C67497",,"CDISC Glossary","software",,"Computer programs, procedures, rules, and any associated documentation pertaining to the operation of a system.","Computer Program","Glossary CT 2025-09-26"
"C142752","C67497",,"CDISC Glossary","source data verification",,"The process of ensuring that data that have been derived from source data accurately represent the source data.","Source Data Verification","Glossary CT 2025-09-26"
"C208444","C67497",,"CDISC Glossary","source data",,"All information in original records and certified copies of original records of clinical findings, observations, or other activities in a clinical trial necessary for the reconstruction and evaluation of the trial. Source data are contained in source documents (original records or certified copies). [ICH E6; CSUCT]","Source Data","Glossary CT 2025-09-26"
"C142693","C67497",,"CDISC Glossary","source document verification (SDV)",,"The process by which the information reported by an investigator is compared with the source records or original records to ensure that it is complete, accurate, and valid. [Schuyl and Engel, 1999; Khosla et al., Indian J. Pharm 32:180-186, 2000] See also data validation.","Source Document Verification","Glossary CT 2025-09-26"
"C142692","C67497",,"CDISC Glossary","source documents",,"Original documents, data, and records (e.g., hospital records, clinical and office charts, laboratory notes, memoranda, subjects' diaries or evaluation checklists, pharmacy dispensing records, recorded data from automated instruments, copies or transcriptions certified after verification as being accurate copies, microfiches, photographic negatives, microfilm or magnetic media, x-rays, subject files, and records kept at the pharmacy, at the laboratories, and at medicotechnical departments involved in the clinical trial). See also eSource document, source, original data, certified copy. [ICH; CSUICI]","Source Document","Glossary CT 2025-09-26"
"C25683","C67497",,"CDISC Glossary","source",,"The specific permanent record(s) upon which a user will rely for the reconstruction and evaluation of a clinical investigation. NOTE:  The term identifies records planned (designated by the protocol) or referenced as the ones that provide the information underlying the analyses and findings of a clinical investigation. Accuracy, suitability, and trustworthiness are not defining attributes of ""source."" The term is also sometimes used as shorthand for source documents and/or source data.  [After ICH E6, CSUICI] See also source document, source data, original data, certified copy.","Source","Glossary CT 2025-09-26"
"C18101","C67497",,"CDISC Glossary","special populations",,"Subsets of study populations of particular interest included in clinical trials to ensure that their specific characteristics are considered in interpretation of data (e.g., geriatric). [FDA]","Special Population","Glossary CT 2025-09-26"
"C165838","C67497",,"CDISC Glossary","special purpose domain",,"In the context of the Study Data Tabulation Model (SDTM), a higher level categorization of the subject-level non-observational domains, which are not classified under the SDTM general observation classes. Examples include trial design domains, relationship domains, etc. [Based on SDTM and SDTM Implementation Guide, www.CDISC.org] See also domain, general observational class.","Special Purpose Domain","Glossary CT 2025-09-26"
"C41395","C67497",,"CDISC Glossary","specificity (medical test)",,"The proportion of negative tests out of all tests for subjects who do not have a disease or condition (true-negative rate). NOTE: Specificity represents the likelihood that a subject without the disease or other condition will have a negative test result. [After Diagnostic Testing Accuracy: Sensitivity, Specificity, Jacob Shreffler; Martin R. Huecker, Predictive Values and Likelihood Ratios, StatPearls Publishing, 2024 Jan; After Understanding Medical Tests and Test Results in Merck Manuals, Brian Mandell at Case Western University]","Diagnostic Specificity","Glossary CT 2025-09-26"
"C142694","C67497",,"CDISC Glossary","specified substance",,"Substance defined by groups of elements that describes multi-substance materials or specifies further information on substances relevant to the description of Medicinal Products. NOTE: This could include grade, units of measure, physical form, constituents, manufacturer, critical manufacturing processes (e.g. extraction, synthetic or recombinant processes), specification and the analytical methods used to determine whether a substance is in compliance with a specification. [After ISO 11615:2017, 3.1.77]","Specified Substance","Glossary CT 2025-09-26"
"C70793","C67497",,"CDISC Glossary","sponsor",,"An individual, company, institution, or organization that takes responsibility for the initiation, management, and/or financing of a clinical study. [After ICH E6, WHO, 21 CFR 50.3 (e), and after IDMP] See also secondary sponsor.","Clinical Study Sponsor","Glossary CT 2025-09-26"
"C142695","C67497",,"CDISC Glossary","sponsor-investigator",,"An individual who both initiates and conducts, alone or with others, a clinical trial and under whose immediate direction the investigational product is administered to, dispensed to, or used by a subject. NOTE: The term does not include any person other than an individual (i.e., it does not include a corporation or an agency). The obligations of a sponsor-investigator include both those of a sponsor and those of an investigator. [21 CFR 50.3f] [ICH E6] See also coordinating investigator, investigator, investigator/institution, principal investigator, site investigator, sponsor-investigator, sub-investigator.","Sponsor-Investigator","Glossary CT 2025-09-26"
"C53322","C67497",,"CDISC Glossary","standard deviation",,"Indicator of the relative variability of a variable around its mean; the square root of the variance.","Standard Deviation","Glossary CT 2025-09-26"
"C94396","C67497",,"CDISC Glossary","standard of care",,"A guideline for medical management and treatment.","Best Practice","Glossary CT 2025-09-26"
"C48443","C67497",,"CDISC Glossary","standard operating procedures (SOPs)",,"Detailed, written instructions to achieve uniformity of the performance of a specific function. [ICH]","Standard Operating Procedure","Glossary CT 2025-09-26"
"C142696","C67497",,"CDISC Glossary","standard treatment",,"A treatment currently in wide use and approved by FDA or other health authority, considered to be effective in the treatment of a specific disease or condition.","Standard Treatment","Glossary CT 2025-09-26"
"C81893","C67497",,"CDISC Glossary","standard","technical standard","A repeatable written norm, pattern, or model that is generally accepted by agreement, established or approved by an authority, or widely accepted and used by custom. [After https://dictionary.cambridge.org/us/dictionary/english/standard, https://www.fda.gov/media/124694/download]. See also data standards, CDISC standards, Study Data Standardization Plan, and Standards Development Organization.","Standard","Glossary CT 2025-09-26"
"C165839","C67497",,"CDISC Glossary","Standards Development Organization (SDO)",,"A domestic or international organization that plans, develops, establishes, or coordinates standards by using procedures that incorporate the attributes of openness, balance of interests, due process, an appeals process, and consensus. [After Office of Management and Budget (OMB) Circular A-119]. See also standard, data standards, CDISC standards, and Study Data Standardization Plan.","Standards Development Organization","Glossary CT 2025-09-26"
"C208443","C67497",,"CDISC Glossary","statistical analysis plan",,"A document that contains a more technical and detailed elaboration of the principal features of the analysis described in the protocol, and includes detailed procedures for executing the statistical analysis of the primary and secondary variables and other data. [ICH E9]","Statistical Analysis Plan","Glossary CT 2025-09-26"
"C53206","C67497",,"CDISC Glossary","statistical distribution",,"A group of ordered values; the frequencies or relative frequencies of all possible values of a characteristic. [AMA Manual of Style]","Statistical Distribution","Glossary CT 2025-09-26"
"C19044","C67497",,"CDISC Glossary","statistical method",,"The particular mathematical tests and techniques that are to be used to evaluate the clinical data in a trial. [After FDA Guidance for Industry, E9 Statistical Principles for Clinical Trials, SEPTEMBER 1998]","Statistical Technique","Glossary CT 2025-09-26"
"C53191","C67497",,"CDISC Glossary","statistical power",,"A measure of the likelihood that a significance test will detect an effect or difference in a sample if the effect or difference exists in the full population. NOTE: The power calculation is a function of factors such as sample size, effect size, and significance level. It is dependent upon the assumption that the differences between the compared treatments are unbiased estimates of the same quantity. [After McHugh ML. Power analysis in research. Biochem Med (Zagreb). 2008;18:263-274; After ICH E9] See also statistical significance, sample size, effect size.","Statistical Power","Glossary CT 2025-09-26"
"C61040","C67497",,"CDISC Glossary","statistical significance",,"The likelihood that an event occurs by chance (e.g., the null hypothesis is rejected). NOTE: For example, one may say ""significant at the 5% level"", which is usually represented as ""p <= 0.05"". This implies that there is a 95% probability that the effect did not occur by chance. [After AMA Manual of Style; After Principles of Epidemiology in Public Health Practice, Third Edition, An Introduction to Applied Epidemiology and Biostatistics, Oct 2006, Updated May 2012, US DHHS]","Statistical Significance","Glossary CT 2025-09-26"
"C142628","C67497",,"CDISC Glossary","stem",,"The prompt, question, or instruction in a PRO item. See also response option, item.","Patient Reported Outcome Stem","Glossary CT 2025-09-26"
"C142697","C67497",,"CDISC Glossary","stochastic",,"Involving a random variable; involving chance or probability.","Stochastic","Glossary CT 2025-09-26"
"C142698","C67497",,"CDISC Glossary","stopping rules",,"A statistical criterion that, when met by the accumulating data, indicates that the trial can or should be stopped early to avoid putting participants at risk unnecessarily or because the intervention effect is so great that further data collection is unnecessary.","Stopping Rules","Glossary CT 2025-09-26"
"C25689","C67497",,"CDISC Glossary","stratification",,"Grouping defined by important prognostic factors measured at baseline. [ICH E9]","Stratification","Glossary CT 2025-09-26"
"C142699","C67497",,"CDISC Glossary","structured data",,"Data that have been organized into discrete fields, and may be enumerated, numeric, or codified.","Structured Data","Glossary CT 2025-09-26"
"C184388","C67497",,"CDISC Glossary","structured health record information",,"Structured health record information is organized into discrete fields, and may be enumerated, numeric, or codified. Examples of structured health information include: patient address (non-codified, but discrete field); diastolic blood pressure (numeric); coded result observation; coded diagnosis; patient risk assessment questionnaire with multiple-choice answers. Context may determine whether or not data are unstructured, e.g., a progress note might be standardized and structured in some eHR-s (e.g., subjective/objective/ assessment/Plan) but unstructured in others. [HL7 eHR-s FM Glossary of Terms, 2010].","Structured Health Record Information","Glossary CT 2025-09-26"
"C142700","C67497",,"CDISC Glossary","structured product label (SPL)",,"The structured product labeling (SPL) specification is an HL7 ANSI-approved document markup standard that specifies the structure and semantics for the exchange of product information. [HL7]","Structured Product Labeling","Glossary CT 2025-09-26"
"C174447","C67497",,"CDISC Glossary","study arm",,"A planned pathway through the study to which subjects are assigned, and that describes treatments, exposures, controls, and/or observations. [After BRIDG] See also control, control group.","Study Arm","Glossary CT 2025-09-26"
"C209471","C67497",,"CDISC Glossary","study compensation",,"Money or other forms of payment for participating in a study. NOTE: Compensation can either be offered in monetary forms, i.e., as payment, or non-monetary forms provided as goods or services. [https://health.ec.europa.eu/system/files/2023-06/payment_compensation_template_en.pdf; Payment and Reimbursement to Research Subjects, FDA, 2018] See also study reimbursement.","Study Compensation","Glossary CT 2025-09-26"
"C142702","C67497",,"CDISC Glossary","study completion date",,"The date on which the final data for a clinical study were collected because the last study participant made the final visit to the study location (that is, last subject, last visit, or as otherwise defined in the study protocol). NOTE: See also study completion date data element on ClinicalTrials.gov.","Study Completion Date","Glossary CT 2025-09-26"
"C70756","C67497",,"CDISC Glossary","study completion",,"As defined in the protocol, the point at which all protocol-required activities have been executed. NOTE: According to EU CTR, this should be a clear and unambiguous definition of the end of the clinical trial in question and, if it is not the date of the last visit of the last subject, a specification of the estimated end date and a justification thereof should be included. [REGULATION (EU) No 536/2014 Article 2.26]","Completed Clinical Study","Glossary CT 2025-09-26"
"C165840","C67497",,"CDISC Glossary","Study Data Standardization Plan (SDSP)",,"A document that describes the data standardization strategy for clinical and nonclinical studies within a development program. NOTE: A Study Data Standardization Plan is intended to include historical, current, and planned information about the use of study data standards for studies to conform with the current technical formats, and terminologies described in the FDA Data Standards Catalog which applies to CDER, CBER, and CDRH. [After http://www.phusewiki.org/wiki/images/e/ea/SDSP_Template.pdf, https://www.fda.gov/industry/fda-resources-data-standards/study-data-standards-resources, https://www.fda.gov/media/102719/download] See also standards, data standards, CDISC standards, and Standards Development Organization.","Study Data Standardization Plan","Glossary CT 2025-09-26"
"C142704","C67497",,"CDISC Glossary","study description",,"Representation of key elements of study (e.g., control, blinding, dose, indication, configuration).","Study Description","Glossary CT 2025-09-26"
"C142705","C67497",,"CDISC Glossary","study design rationale",,"Reason(s) for choosing the study design. NOTE: Reasons may include the choice of control, comparator or population, as well as the scientific or statistical rationale.","Study Design Rationale","Glossary CT 2025-09-26"
"C93682","C67497",,"CDISC Glossary","study design schematic",,"A diagram that outlines the decision points (e.g. randomization, response evaluation) that define the different paths a participant could take through the study. This is typically a block diagram and may include epochs, timing of randomization, treatment arms, and duration of treatments. [CDISC Terminology; After ICH E3]","Study Schematic","Glossary CT 2025-09-26"
"C15320","C67497",,"CDISC Glossary","study design",,"A strategy that specifies the structure of a study in terms of the planned activities (including timing) and statistical analysis approach intended to meet the objectives of the study. NOTE: Additional elements may include choice of control group(s), method of allocating treatments, blinding methods, and minimization of bias. [After Pocock, Clinical Trials: a Practical approach; After ICH E8; After ICH E9] See also Trial Design Model, arm, epoch, visit, parallel trial, crossover trial.","Study Design","Glossary CT 2025-09-26"
"C209473","C67497",,"CDISC Glossary","study feasibility",,"The likelihood that a study will be completed as designed.","Study Feasibility","Glossary CT 2025-09-26"
"C203929","C67497",,"CDISC Glossary","study life cycle",,"The flow of events that characterize a research study from start to finish. [NCI]","Study Life Cycle","Glossary CT 2025-09-26"
"C142707","C67497",,"CDISC Glossary","study monitoring","Trial Monitoring","The act of overseeing the progress of a clinical study to ensure that it is conducted (and that events are recorded and reported) in accordance with the protocol, standard operating procedures (SOPs), good clinical practice (GCP), and the applicable regulatory requirement(s). [After ICH E6 Glossary] See also monitoring, subject monitoring, medical monitoring, study monitoring, data monitoring, risk based monitoring.","Study Monitoring","Glossary CT 2025-09-26"
"C142710","C67497",,"CDISC Glossary","study participant",,"A member of the clinical study population from whom data are being collected. NOTE: This new term is used with growing frequency in some clinical documents and patient-facing ones like the informed consent form, Plain Language Summaries of study results, and publications. Subject or patient are terms used in regulatory guidelines, databases, other clinical research documents, or systems to refer to study participants. See also human subject, patient, vulnerable subjects, data subject, clinical research subject, participant.","Study Participant","Glossary CT 2025-09-26"
"C70833","C67497",,"CDISC Glossary","study population",,"A group of individuals taken from the general population who share a set of common characteristics, such as age, sex, or health condition, precisely defined in the study protocol. This is a population to which the study results could be reasonably generalized. (CDISC Protocol Entities)","Study Population","Glossary CT 2025-09-26"
"C142711","C67497",,"CDISC Glossary","study publication date",,"The date of the publication of scientific articles or abstracts about a clinical study. NOTE: Institute of Medicine (IOM) Report: The committee noted support for open and free access to scientific publications immediately upon publication, as well as the requirement of the U.S. Food and Drug Administration (FDA) to make a summary of clinical trial results available to the public. [ClinicalTrials.gov]","Study Publication Date","Glossary CT 2025-09-26"
"C221460","C67497",,"CDISC Glossary","study reimbursement",,"Money paid to the study subject/participant to offset personal expenses incurred during study participation, as agreed to by the sponsor and participant. See also study compensation.","Study Subject Reimbursement","Glossary CT 2025-09-26"
"C142713","C67497",,"CDISC Glossary","study report completion date",,"The date at which the study report is considered final and will not be subject to any further change prior to submission. NOTE: For interventional studies of adults the study report completion date should be one year from the end of the LPLV, or end of study; for pediatric interventional studies this date should be six months. For non-interventional studies the study report completion date should be one year from the end of the LPLV, end of study, or end of data collection. [EU CTR]","Study Report Completion Date","Glossary CT 2025-09-26"
"C203930","C67497",,"CDISC Glossary","study results",,"The findings from a research study to include data, statistical analyses, and clinical interpretation. [After ICH E3] See also clinical study report, outcome, result synopsis, outcome of study.","Study Results","Glossary CT 2025-09-26"
"C69208","C67497",,"CDISC Glossary","study start date",,"The date on which the protocol-defined study start criteria are met. NOTE: The US FDA defines the study start date for clinical studies as the earliest date of informed consent among any subject that enrolled in the study. [US FDA, Providing Regulatory Submissions In Electronic Format - Standardized Study Data Guidance for Industry, June 2021] See study start. [US FDA, Providing Regulatory Submissions In Electronic Format - Standardized Study Data Guidance for Industry, June 2021]","Study Start Date","Glossary CT 2025-09-26"
"C142714","C67497",,"CDISC Glossary","study start",,"The criteria for study start, as defined in the protocol, are met.","Study Start","Glossary CT 2025-09-26"
"C142192","C67497",,"CDISC Glossary","study variable",,"A term used in trial design to denote a variable to be captured on the CRF. See also variable.","Study Variable","Glossary CT 2025-09-26"
"C54622","C67497",,"CDISC Glossary","sub-investigator",,"Any member of the clinical trial team designated and supervised by the investigator at a trial site to perform critical trial-related procedures and/or to make important trial-related decisions (e.g., associates, residents, research fellows). [After ICH E6] See also investigator, coordinating investigator, investigator/institution, principal investigator, site investigator, sponsor-investigator.","Subinvestigator","Glossary CT 2025-09-26"
"C70735","C67497",,"CDISC Glossary","subject completion",,"The case where a subject ceases active participation in a trial because the subject has, or is presumed to have followed all appropriate conditions of a protocol.","Subject Completed Participation in Study","Glossary CT 2025-09-26"
"C142717","C67497",,"CDISC Glossary","subject data event",,"A subject visit or other encounter where subject data are collected, generated, or reviewed. [SDTM]","Subject Data Event","Glossary CT 2025-09-26"
"C70731","C67497",,"CDISC Glossary","subject identification code",,"A unique identifier assigned by the investigator to each trial subject to protect the subject's identity and used in lieu of the subject's name when the investigator reports adverse events and/or other trial-related data. [ICH]","Clinical Trial Subject Unique Identifier","Glossary CT 2025-09-26"
"C156639","C67497",,"CDISC Glossary","subject monitoring",,"Act of tracking, reporting, and review of a clinical trial subject's status and/ or performance of required activities per protocol. NOTE: Examples include monitoring compliance with treatment and scheduled tasks, tracking measures of symptoms, self reported feelings, and/or behaviors. Subject monitoring supports managing of patient safety and well being by site staff as defined in a protocol. Compare with medical device, medical monitoring.","Subject Monitoring","Glossary CT 2025-09-26"
"C142638","C67497",,"CDISC Glossary","subject trial contact",,"Any activity, anticipated in the study protocol, involving a subject and pertaining to collection of data. See visit.","Planned Trial Subject Contact","Glossary CT 2025-09-26"
"C21089","C67497",,"CDISC Glossary","subject-reported outcome (SRO)",,"An outcome reported directly by a subject in a clinical trial. [Patrick, D.l., 2003] See also patient-reported outcome (PRO).","Patient Self-Report","Glossary CT 2025-09-26"
"C142496","C67497",,"CDISC Glossary","submission model",,"A set of data standards (including SDTM, ADaM, and define.xml) for representing data that are submitted to regulatory authorities to support product marketing applications. NOTE: CDISC submission data consist of: tabulations that represent the essential data collected about patients; analysis data structured to support analysis and interpretation; and metadata descriptions.","Data Submission Model","Glossary CT 2025-09-26"
"C221461","C67497",,"CDISC Glossary","subprocessor",,"An authorized third-party to carry out processing activities on a data processor's behalf. [Article 4 GDPR Definitions] See also personal data, processing (personal data), data processor.","Subprocessor","Glossary CT 2025-09-26"
"C142722","C67497",,"CDISC Glossary","superiority trial",,"A trial with the primary objective of showing that the response to the investigational product is superior to a comparative agent (active or placebo control). [ICH E9]","Superiority Trial","Glossary CT 2025-09-26"
"C142459","C67497",,"CDISC Glossary","supplier (system)",,"An organization that enters into a contract with the acquirer for the supply of a system (such as a software product, or software service) under the terms of a contract. [ISO/IEC/IEEE 12207:1995 3.30]","Computer System or Software Supplier","Glossary CT 2025-09-26"
"C68772","C67497",,"CDISC Glossary","surrogate endpoint",,"An endpoint that is used in clinical trials as a substitute for a direct measure of how a patient feels, functions, or survives. A surrogate endpoint does not measure the clinical benefit of primary interest in and of itself, but rather is expected to predict that clinical benefit or harm based on epidemiologic, therapeutic, pathophysiologic, or other scientific evidence. [NIH-FDA BEST (Biomarkers, Endpoints, and other Tools) Resource]. See also endpoint.","Surrogate Endpoint","Glossary CT 2025-09-26"
"C142724","C67497",,"CDISC Glossary","surrogate marker",,"A measurement of a drug's biological activity that substitutes for a clinically meaningful endpoint. [After Russell Katz, Biomarkers and Surrogate Markers: An FDA Perspective, NeuroRx. 2004 Apr;1(2):189-95.]","Surrogate Marker","Glossary CT 2025-09-26"
"C142725","C67497",,"CDISC Glossary","surrogate variable",,"A variable that provides an indirect measurement of effect in situations where direct measurement of clinical effect is not feasible or practical. [ICH E9]","Surrogate Variable","Glossary CT 2025-09-26"
"C17176","C67497",,"CDISC Glossary","survey",,"Any means (e.g., questionnaire, diary, interview script, group of items) that is used to collect PRO data. NOTE: survey refers to the content of the group of items and does not necessarily include the training and scoring documents generally not seen by respondents. [from ISOQOL comments on PRO Guidance] Compare to instrument.","Survey","Glossary CT 2025-09-26"
"C156631","C67497",,"CDISC Glossary","suspension (of a clinical trial)",,"An interruption of the conduct of a clinical trial by a Member State of the EU. NOTE: Similar to FDA ""clinical hold"". [After EU CTR] See also clinical hold (of a clinical trial), termination (of a clinical trial), temporary halt (of a clinical trial).","Clinical Trial Suspension","Glossary CT 2025-09-26"
"C4876","C67497",,"CDISC Glossary","symptom",,"A physical or mental experience or observation reported by a patient that may indicate a disease. NOTE: Some examples of symptoms are pain, fatigue, nausea, and anxiety. [After NCI Glossary] See also diagnosis, sign.","Symptom","Glossary CT 2025-09-26"
"C203931","C67497",,"CDISC Glossary","synergistic effect",,"An interaction between bioactive compounds or drugs that is deemed greater than the sum of each individual component. NOTE: The terms additivity, synergism, and antagonism should be used with care, unless the specific pharmacological pathways or mechanisms of action of the investigated drugs are known. [After Calzetta L, Koziol-White C. Pharmacological interactions: Synergism, or not synergism, that is the question. Curr Res Pharmacol Drug Discov. 2021 Aug 11;2:100046.] See also synergistic effect, antagonistic effect, drug interaction.","Synergistic Effect","Glossary CT 2025-09-26"
"C68836","C67497",,"CDISC Glossary","synopsis",,"Brief overview prepared at the conclusion of a study as a routine part of a regulatory submission, summarizing the study plan and results; includes numerical summary of efficacy and safety results, study objective, criteria for inclusion, methodology, etc. [after ICH E3]","Synopsis","Glossary CT 2025-09-26"
"C54277","C67497",,"CDISC Glossary","syntactic",,"The order, format, content of clinical trial data and/or documents as distinct from their meaning. NOTE: Syntactic interoperability is achieved when information is correctly exchanged between two systems according to structured rules whether or not sensible meaning is preserved. See also semantic, semantic interoperability.","Syntax","Glossary CT 2025-09-26"
"C176263","C67497",,"CDISC Glossary","synthetic data",,"Data that are artificially created rather than being generated by actual events. NOTE: Data are often created with the help of algorithms and used for a wide range of activities, including as test data for new products and tools, for model validation, and in AI optimization. [After The Ultimate Guide to Synthetic Data in 2020, August 29, 2020]. See also artificial intelligence.","Synthetic Data","Glossary CT 2025-09-26"
"C25700","C67497",,"CDISC Glossary","system",,"People, machines, software, applications, and/or methods organized to accomplish a set of specific functions or objectives. [ANSI]","System","Glossary CT 2025-09-26"
"C53231","C67497",,"CDISC Glossary","t-test",,"A statistical test used to compare the means of two groups of test data.","t-Test","Glossary CT 2025-09-26"
"C208442","C67497",,"CDISC Glossary","table of roles and responsibilities",,"A cumulative record documenting operational access and authorizations of study personnel to electronic systems used in eClinical trials.","Study Roles and Responsibilities Table","Glossary CT 2025-09-26"
