"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C105497","C85494",,"PK Units of Measure","ugEq","Microgram Equivalent","A unit of relative amount of substance equal to one millionth of a gram of an equivalent weight.","Microgram Equivalent","SEND CT 2024-03-29"
"C166087","C85494",,"PK Units of Measure","ugEq/g",,"Microgram equivalents of a radiolabeled substance per gram of matrix or tissue.","Microgram Equivalents Per Gram","SEND CT 2024-03-29"
"C172587","C85494",,"PK Units of Measure","ugEq/mL","mgEq/L; ngEq/uL","A concentration unit measured as a number of microgram equivalent of solute per milliliter of solution.","Microgram Equivalents Per Milliliter","SEND CT 2024-03-29"
"C166088","C85494",,"PK Units of Measure","ugEq/mL/mgEq",,"Microgram equivalents of a radiolabeled substance per milliliter, divided by milligram equivalents (radiolabeled dose).","Microgram Equivalents Per Milliliter Per Milligram Equivalents","SEND CT 2024-03-29"
"C67405","C85494",,"PK Units of Measure","uIU/mL","mcIU/mL; Micro-International Unit per milliliter; mIE/L; mIU/L; uIU/mL","A unit of concentration (biologic activity) equal to one micro-international unit of substance per milliliter of solution or one milli-international unit of substance per liter of solution.","Microinternational Unit per Milliliter","SEND CT 2024-03-29"
"C119513","C85494",,"PK Units of Measure","uIU/mL/(kg/m2)",,"Micro-international units per milliliter (concentration), divided by kilograms per meter squared (body mass index).","Micro-International Units per Milliliter per Kilogram per Meter Squared","SEND CT 2024-03-29"
"C119514","C85494",,"PK Units of Measure","uIU/mL/(mg/day)",,"Micro-international units per milliliter (concentration), divided by milligrams per day (daily dose).","Micro-International Units per Milliliter per Milligram per Day","SEND CT 2024-03-29"
"C119515","C85494",,"PK Units of Measure","uIU/mL/(mg/kg)",,"Micro-international units per milliliter (concentration), divided by milligrams per kilogram (dose normalized by body weight).","Micro-International Units per Milliliter per Milligram per Kilogram","SEND CT 2024-03-29"
"C119516","C85494",,"PK Units of Measure","uIU/mL/(mg/kg/day)",,"Micro-international units per milliliter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Micro-International Units per Milliliter per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C119517","C85494",,"PK Units of Measure","uIU/mL/(mg/m2)",,"Micro-international units per milliliter (concentration), divided by milligrams per meter squared (dose normalized by surface area).","Micro-International Units per Milliliter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C119518","C85494",,"PK Units of Measure","uIU/mL/(mg/m2/day)",,"Micro-international units per milliliter (concentration), divided by milligrams per meter squared per day (daily dose normalized by surface area).","Micro-International Units per Milliliter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C119525","C85494",,"PK Units of Measure","uIU/mL/kg",,"Micro-international units per milliliter (concentration), divided by kilograms (weight).","Micro-International Units per Milliliter per Kilogram","SEND CT 2024-03-29"
"C119526","C85494",,"PK Units of Measure","uIU/mL/m2",,"Micro-international units per milliliter (concentration), divided by meters squared (surface area).","Micro-International Units per Milliliter per Meter Squared","SEND CT 2024-03-29"
"C48509","C85494",,"PK Units of Measure","umol","mcmol; Micromole","A unit of amount of substance equal to one millionth (1E-6) of a mole. (NCI)","Micromole","SEND CT 2024-03-29"
"C67406","C85494",,"PK Units of Measure","umol/day","mcmol/day","A unit of substance flow rate equal to one micromole per day.","Micromole per 24 Hours","SEND CT 2024-03-29"
"C85707","C85494",,"PK Units of Measure","umol/h",,"A unit of substance flow rate equal to one micromole per hour.","Micromole per Hour","SEND CT 2024-03-29"
"C48508","C85494",,"PK Units of Measure","umol/L","nmol/mL","A unit of concentration (molarity unit) equal to one micromole of solute per liter of solution.","Micromole per Liter","SEND CT 2024-03-29"
"C119529","C85494",,"PK Units of Measure","umol/L/(kg/m2)",,"Micromoles per liter (concentration), divided by kilograms per meter squared (body mass index).","Micromole per Liter per Kilogram per Meter Squared","SEND CT 2024-03-29"
"C119542","C85494",,"PK Units of Measure","umol/L/m2",,"Micromoles per liter (concentration), divided by meters squared (surface area).","Micromole per Liter per Meter Squared","SEND CT 2024-03-29"
"C85708","C85494",,"PK Units of Measure","umol/min","mcmol/min","A unit of substance flow rate equal to one micromole per minute.","Micromole per Minute","SEND CT 2024-03-29"
"C124471","C85494",,"PK Units of Measure","vg/dose","Vector Genomes/dose; Vector Genomic Copies/dose; VGC/dose","A unit for cloning vector amount expressed as the number of vector genomes per dose.","Vector Genomes per Dose","SEND CT 2024-03-29"
"C163566","C85494",,"PK Units of Measure","vg/kg","Vector Genomes per Kilogram; Vector Genomic Copies/kg; VGC/kg","A unit for the vector amount expressed as the number of vector genomes per kilogram of body weight.","Vector Genomes per Kilogram","SEND CT 2024-03-29"
"C124472","C85494",,"PK Units of Measure","vg/mL","Vector Genomes/mL; Vector Genomic Copies/mL; VGC/mL","A unit for cloning vector concentration expressed as the number of vector genomes per milliliter.","Vector Genomes per Milliliter","SEND CT 2024-03-29"
"C128685",,"Yes","PK Units of Measure - Dose mg","PKUDMG","PK Units of Measure - Dose mg","Units of measure for pharmacokinetic parameters normalized by dose amount in milligrams.","CDISC SDTM PK Unit of Measure Milligram Dose Terminology","SEND CT 2024-03-29"
"C120728","C128685",,"PK Units of Measure - Dose mg","(L/day)/(mg/day)","(L/day)/(mg/day); (mL/day)/(ug/day)","Liters per day (flow rate), divided by milligrams per day (daily dose) or milliliters per day (flow rate), divided by micrograms per day (daily dose).","Liter per Day per Milligram per Day","SEND CT 2024-03-29"
"C120729","C128685",,"PK Units of Measure - Dose mg","(L/day)/(mg/kg)","(L/day)/(mg/kg); (mL/day)/(ug/kg)","Liters per day (flow rate), divided by milligrams per kilogram (dose normalized by body weight) or milliliters per day (flow rate), divided by micrograms per kilogram (dose normalized by body weight).","Liter per Day per Milligram per Kilogram","SEND CT 2024-03-29"
"C120730","C128685",,"PK Units of Measure - Dose mg","(L/day)/(mg/kg/day)","(L/day)/(mg/kg/day); (mL/day)/(ug/kg/day)","Liters per day (flow rate), divided by milligrams per kilogram per day (daily dose normalized by body weight) or milliliters per day (flow rate), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Liter per Day per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C120731","C128685",,"PK Units of Measure - Dose mg","(L/day)/(mg/m2)","(L/day)/(mg/m2); (mL/day)/(ug/m2)","Liters per day (flow rate), divided by milligrams per meter squared (dose normalized by surface area) or milliliters per day (flow rate), divided by micrograms per meter squared (dose normalized by surface area).","Liter per Day per Milligram per Meter Squared","SEND CT 2024-03-29"
"C120732","C128685",,"PK Units of Measure - Dose mg","(L/day)/(mg/m2/day)","(L/day)/(mg/m2/day); (mL/day)/(ug/m2/day)","Liters per day (flow rate), divided by milligrams per meter squared per day (daily dose normalized by surface area) or milliliters per day (flow rate), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Liter per Day per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C85672","C128685",,"PK Units of Measure - Dose mg","(L/day)/mg","(L/day)/mg; (mL/day)/ug","Liters per day (flow rate), divided by milligrams (dose) or milliliters per day (flow rate), divided by micrograms (dose).","Liter per Milligram per Day","SEND CT 2024-03-29"
"C120740","C128685",,"PK Units of Measure - Dose mg","(L/h)/(mg/day)","(L/h)/(mg/day); (mL/h)/(ug/day)","Liters per hour (flow rate), divided by milligrams per day (daily dose) or milliliters per hour (flow rate), divided by micrograms per day (daily dose).","Liter per Hour per Milligram per Day","SEND CT 2024-03-29"
"C120741","C128685",,"PK Units of Measure - Dose mg","(L/h)/(mg/kg)","(L/h)/(mg/kg); (mL/h)/(ug/kg)","Liters per hour (flow rate), divided by milligrams per kilogram (dose normalized by body weight) or milliliters per hour (flow rate), divided by micrograms per kilogram (dose normalized by body weight).","Liter per Hour per Milligram per Kilogram","SEND CT 2024-03-29"
"C120742","C128685",,"PK Units of Measure - Dose mg","(L/h)/(mg/kg/day)","(L/h)/(mg/kg/day); (mL/h)/(ug/kg/day)","Liters per hour (flow rate), divided by milligrams per kilogram per day (daily dose normalized by body weight) or milliliters per hour (flow rate), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Liter per Hour per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C120743","C128685",,"PK Units of Measure - Dose mg","(L/h)/(mg/m2)","(L/h)/(mg/m2); (mL/h)/(ug/m2)","Liters per hour (flow rate), divided by milligrams per meter squared (dose normalized by surface area) or milliliters per hour (flow rate), divided by micrograms per meter squared (dose normalized by surface area).","Liter per Hour per Milligram per Meter Squared","SEND CT 2024-03-29"
"C120744","C128685",,"PK Units of Measure - Dose mg","(L/h)/(mg/m2/day)","(L/h)/(mg/m2/day); (mL/h)/(ug/m2/day)","Liters per hour (flow rate), divided by milligrams per meter squared per day (daily dose normalized by surface area) or milliliters per hour (flow rate), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Liter per Hour per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C85673","C128685",,"PK Units of Measure - Dose mg","(L/h)/mg","(L/h)/mg; (mL/h)/ug","Liters per hour (flow rate), divided by milligrams (dose) or milliliters per hour (flow rate), divided by micrograms (dose).","Liter per Milligram per Hour","SEND CT 2024-03-29"
"C120751","C128685",,"PK Units of Measure - Dose mg","(L/min)/(mg/day)","(L/min)/(mg/day); (mL/min)/(ug/day)","Liters per minute (flow rate), divided by milligrams per day (daily dose) or milliliters per minute (flow rate), divided by micrograms per day (daily dose).","Liter per Minute per Milligram per Day","SEND CT 2024-03-29"
"C120752","C128685",,"PK Units of Measure - Dose mg","(L/min)/(mg/kg)","(L/min)/(mg/kg); (mL/min)/(ug/kg)","Liters per minute (flow rate), divided by milligrams per kilogram (dose normalized by body weight) or milliliters per minute (flow rate), divided by micrograms per kilogram (dose normalized by body weight).","Liter per Minute per Milligram per Kilogram","SEND CT 2024-03-29"
"C120753","C128685",,"PK Units of Measure - Dose mg","(L/min)/(mg/kg/day)","(L/min)/(mg/kg/day); (mL/min)/(ug/kg/day)","Liters per minute (flow rate), divided by milligrams per kilogram per day (daily dose normalized by body weight) or milliliters per minute (flow rate), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Liter per Minute per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C120754","C128685",,"PK Units of Measure - Dose mg","(L/min)/(mg/m2)","(L/min)/(mg/m2); (mL/min)/(ug/m2)","Liters per minute (flow rate), divided by milligrams per meter squared (dose normalized by surface area) or milliliters per minute (flow rate), divided by micrograms per meter squared (dose normalized by surface area).","Liter per Minute per Milligram per Meter Squared","SEND CT 2024-03-29"
"C120755","C128685",,"PK Units of Measure - Dose mg","(L/min)/(mg/m2/day)","(L/min)/(mg/m2/day); (mL/min)/(ug/m2/day)","Liters per minute (flow rate), divided by milligrams per meter squared per day (daily dose normalized by surface area) or milliliters per minute (flow rate), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Liter per Minute per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C85674","C128685",,"PK Units of Measure - Dose mg","(L/min)/mg","(L/min)/mg; (mL/min)/ug","Liters per minute (flow rate), divided by milligrams (dose) or milliliters per minute (flow rate), divided by micrograms (dose).","Liter per Milligram per Minute","SEND CT 2024-03-29"
"C120762","C128685",,"PK Units of Measure - Dose mg","(mL/day)/(mg/day)",,"Milliliters per day (flow rate), divided by milligrams per day (daily dose).","Milliliter per Day per Milligram per Day","SEND CT 2024-03-29"
"C120763","C128685",,"PK Units of Measure - Dose mg","(mL/day)/(mg/kg)",,"Milliliters per day (flow rate), divided by milligrams per kilogram (dose normalized by body weight).","Milliliter per Day per Milligram per Kilogram","SEND CT 2024-03-29"
"C120764","C128685",,"PK Units of Measure - Dose mg","(mL/day)/(mg/kg/day)",,"Milliliters per day (flow rate), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Milliliter per Day per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C120765","C128685",,"PK Units of Measure - Dose mg","(mL/day)/(mg/m2)",,"Milliliters per day (flow rate), divided by milligrams per meter squared (dose normalized by surface area).","Milliliter per Day per Milligram per Meter Squared","SEND CT 2024-03-29"
"C120766","C128685",,"PK Units of Measure - Dose mg","(mL/day)/(mg/m2/day)",,"Milliliters per day (flow rate), divided by milligrams per meter squared per day (daily dose normalized by surface area).","Milliliter per Day per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C85657","C128685",,"PK Units of Measure - Dose mg","(mL/day)/mg","(L/day)/g; (mL/day)/mg","Liters per day (flow rate), divided by grams (weight) or milliliters per day (flow rate), divided by milligrams (dose).","Liter per Gram per Day","SEND CT 2024-03-29"
"C120777","C128685",,"PK Units of Measure - Dose mg","(mL/h)/(mg/day)",,"Milliliters per hour (flow rate), divided by milligrams per day (daily dose).","Milliliter per Hour per Milligram per Day","SEND CT 2024-03-29"
"C120778","C128685",,"PK Units of Measure - Dose mg","(mL/h)/(mg/kg)",,"Milliliters per hour (flow rate), divided by milligrams per kilogram (dose normalized by body weight).","Milliliter per Hour per Milligram per Kilogram","SEND CT 2024-03-29"
"C120779","C128685",,"PK Units of Measure - Dose mg","(mL/h)/(mg/kg/day)",,"Milliliters per hour (flow rate), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Milliliter per Hour per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C120780","C128685",,"PK Units of Measure - Dose mg","(mL/h)/(mg/m2)",,"Milliliters per hour (flow rate), divided by milligrams per meter squared (dose normalized by surface area).","Milliliter per Hour per Milligram per Meter Squared","SEND CT 2024-03-29"
"C120781","C128685",,"PK Units of Measure - Dose mg","(mL/h)/(mg/m2/day)",,"Milliliters per hour (flow rate), divided by milligrams per meter squared per day (daily dose normalized by surface area).","Milliliter per Hour per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C85658","C128685",,"PK Units of Measure - Dose mg","(mL/h)/mg","(L/h)/g; (mL/h)/mg","Liters per hour (flow rate), divided by grams (weight) or milliliters per hour (flow rate), divided by milligrams (dose).","Liter per Gram per Hour","SEND CT 2024-03-29"
"C120792","C128685",,"PK Units of Measure - Dose mg","(mL/min)/(mg/day)",,"Milliliters per minute (flow rate), divided by milligrams per day (daily dose).","Milliliter per Minute per Milligram per Day","SEND CT 2024-03-29"
"C120793","C128685",,"PK Units of Measure - Dose mg","(mL/min)/(mg/kg)",,"Milliliters per minute (flow rate), divided by milligrams per kilogram (dose normalized by body weight).","Milliliter per Minute per Milligram per Kilogram","SEND CT 2024-03-29"
"C120794","C128685",,"PK Units of Measure - Dose mg","(mL/min)/(mg/kg/day)",,"Milliliters per minute (flow rate), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Milliliter per Minute per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C120795","C128685",,"PK Units of Measure - Dose mg","(mL/min)/(mg/m2)",,"Milliliters per minute (flow rate), divided by milligrams per meter squared (dose normalized by surface area).","Milliliter per Minute per Milligram per Meter Squared","SEND CT 2024-03-29"
"C120796","C128685",,"PK Units of Measure - Dose mg","(mL/min)/(mg/m2/day)",,"Milliliters per minute (flow rate), divided by milligrams per meter squared per day (daily dose normalized by surface area).","Milliliter per Minute per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C85659","C128685",,"PK Units of Measure - Dose mg","(mL/min)/mg","(L/min)/g; (mL/min)/mg","Liters per minute (flow rate), divided by grams (weight) or milliliters per minute (flow rate), divided by milligrams (dose).","Liter per Gram per Minute","SEND CT 2024-03-29"
"C132444","C128685",,"PK Units of Measure - Dose mg","day*ug/mL/(mg/kg)",,"Days times micrograms per milliliter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Day Times Microgram per Milliliter Times Kilogram per Milligram","SEND CT 2024-03-29"
"C112247","C128685",,"PK Units of Measure - Dose mg","day*ug/mL/mg","day*g/mL/kg; day*mg/mL/g; day*ng/mL/ug; day*ug/mL/mg","Days times grams per milliliter (area under the curve), divided by kilograms (weight); or days times milligrams per milliliter (area under the curve), divided by grams (weight); or days times micrograms per milliliter (area under the curve), divided by milligrams (dose); or days times nanograms per milliliter (area under the curve), divided by micrograms (dose).","Day Times Gram Per Milliliter Per Kilogram","SEND CT 2024-03-29"
"C119337","C128685",,"PK Units of Measure - Dose mg","fg/mL/(mg/day)",,"Femtograms per milliliter (concentration), divided by milligrams per day (daily dose).","Femtogram per Milliliter per Milligram per Day","SEND CT 2024-03-29"
"C119338","C128685",,"PK Units of Measure - Dose mg","fg/mL/(mg/kg)",,"Femtograms per milliliter (concentration), divided by milligrams per kilogram (dose normalized by body weight).","Femtogram per Milliliter per Milligram per Kilogram","SEND CT 2024-03-29"
"C119339","C128685",,"PK Units of Measure - Dose mg","fg/mL/(mg/kg/day)",,"Femtograms per milliliter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Femtogram per Milliliter per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C119340","C128685",,"PK Units of Measure - Dose mg","fg/mL/(mg/m2)",,"Femtograms per milliliter (concentration), divided by milligrams per meter squared (dose normalized by surface area).","Femtogram per Milliliter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C119341","C128685",,"PK Units of Measure - Dose mg","fg/mL/(mg/m2/day)",,"Femtograms per milliliter (concentration), divided by milligrams per meter squared per day (daily dose normalized by surface area).","Femtogram per Milliliter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C85746","C128685",,"PK Units of Measure - Dose mg","fg/mL/mg","fg/mL/mg; ng/mL/kg; pg/mL/g","Nanograms per milliliter (concentration), divided by kilograms (weight) or picograms per milliliter (concentration), divided by grams (weight) or femtograms per milliliter (concentration), divided by milligrams (dose).","Nanogram per Milliliter per Kilogram","SEND CT 2024-03-29"
"C119353","C128685",,"PK Units of Measure - Dose mg","g/mL/(mg/day)","g/mL/(mg/day); mg/mL/(ug/day)","Grams per milliliter (concentration), divided by milligrams per day (daily dose) or milligrams per milliliter (concentration), divided by micrograms per day (daily dose).","Gram per Milliliter per Milligram per Day","SEND CT 2024-03-29"
"C105462","C128685",,"PK Units of Measure - Dose mg","g/mL/(mg/kg)","g/mL/(mg/kg); mg/mL/(ug/kg)","Grams per milliliter (concentration), divided by milligrams per kilogram (dose normalized by body weight) or milligrams per milliliter (concentration), divided by micrograms per kilogram (dose normalized by body weight).","Gram Per Milliliter Per Milligram Per Kilogram","SEND CT 2024-03-29"
"C105463","C128685",,"PK Units of Measure - Dose mg","g/mL/(mg/kg/day)","g/mL/(mg/kg/day); mg/mL/(ug/kg/day)","Grams per milliliter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight) or milligrams per milliliter (concentration), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Gram Per Milliliter Per Milligram Per Kilogram Per Day","SEND CT 2024-03-29"
"C119354","C128685",,"PK Units of Measure - Dose mg","g/mL/(mg/m2)","g/mL/(mg/m2); mg/mL/(ug/m2)","Grams per milliliter (concentration), divided by milligrams per meter squared (dose normalized by surface area) or milligrams per milliliter (concentration), divided by micrograms per meter squared (dose normalized by surface area).","Gram per Milliliter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C119355","C128685",,"PK Units of Measure - Dose mg","g/mL/(mg/m2/day)","g/mL/(mg/m2/day); mg/mL/(ug/m2/day)","Grams per milliliter (concentration), divided by milligrams per meter squared per day (daily dose normalized by surface area) or milligrams per milliliter (concentration), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Gram per Milliliter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C119364","C128685",,"PK Units of Measure - Dose mg","g/mL/mg","g/mL/mg; mg/mL/ug","Grams per milliliter (concentration), divided by milligrams (dose) or milligrams per milliliter (concentration), divided by micrograms (dose).","Gram per Milliliter per Milligram","SEND CT 2024-03-29"
"C105464","C128685",,"PK Units of Measure - Dose mg","h*g/mL/(mg/kg)",,"Hours times grams per milliliter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Hour Times Gram Per Milliliter Per Milligram Per Kilogram","SEND CT 2024-03-29"
"C105465","C128685",,"PK Units of Measure - Dose mg","h*g/mL/(mg/kg/day)",,"Hours times grams per milliliter (area under the curve), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Hour Times Gram Per Milliliter Per Milligram Per Kilogram Per Day","SEND CT 2024-03-29"
"C105468","C128685",,"PK Units of Measure - Dose mg","h*mg/mL/(mg/kg)",,"Hours times milligrams per milliliter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Hour Times Milligram Per Milliliter Per Milligram Per Kilogram","SEND CT 2024-03-29"
"C105469","C128685",,"PK Units of Measure - Dose mg","h*mg/mL/(mg/kg/day)",,"Hours times milligrams per milliliter (area under the curve), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Hour Times Milligram Per Milliliter Per Milligram Per Kilogram Per Day","SEND CT 2024-03-29"
"C106531","C128685",,"PK Units of Measure - Dose mg","h*mmol/L/mg","h*mmol/L/mg; h*mol/L/g; h*umol/L/ug","Hours times millimoles per liter (area under the curve), divided by kilograms (weight); or hours times micromoles per liter (area under the curve), divided by grams (weight); or hours times nanomoles per liter (area under the curve), divided by milligrams (dose); or hours times picomoles per liter (area under the curve), divided by micrograms (dose).","Hour times Mole Per Liter Per Gram","SEND CT 2024-03-29"
"C174356","C128685",,"PK Units of Measure - Dose mg","h*ng/mL/(mg/cm2/day)",,"Hours times nanograms per milliliter (area under the curve), divided by milligrams per centimeter squared per day (daily dose normalized by surface area).","Hour Times Nanogram Per Milliliter Per Milligram Per Centimeter Squared Per Day","SEND CT 2024-03-29"
"C85628","C128685",,"PK Units of Measure - Dose mg","h*ng/mL/(mg/kg)",,"Hours times nanograms per milliliter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Hour Times Nanogram per Milliliter per Milligram per Kilogram","SEND CT 2024-03-29"
"C105470","C128685",,"PK Units of Measure - Dose mg","h*ng/mL/(mg/kg/day)",,"Hours times nanograms per milliliter (area under the curve), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Hour Times Nanogram Per Milliliter Per Milligram Per Kilogram Per Day","SEND CT 2024-03-29"
"C85629","C128685",,"PK Units of Measure - Dose mg","h*ng/mL/(mg/m2)",,"Hours times nanograms per milliliter (area under the curve), divided by milligrams per meter squared (dose normalized by surface area).","Hour Times Nanogram per Milliliter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C85627","C128685",,"PK Units of Measure - Dose mg","h*ng/mL/mg","h*mg/mL/kg; h*ng/mL/mg; h*ug/mL/g","Hours times milligrams per milliliter (area under the curve), divided by kilograms (weight) or hours times micrograms per milliliter (area under the curve), divided by grams (weight) or hours times nanograms per milliliter (area under the curve), divided by milligrams (dose).","Hour Times Nanogram per Milliliter per Milligram","SEND CT 2024-03-29"
"C132445","C128685",,"PK Units of Measure - Dose mg","h*nmol/L/(mg/kg)",,"Hours times nanomoles per liter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Hour Times Nanomole per Liter per Milligram per Kilogram","SEND CT 2024-03-29"
"C112307","C128685",,"PK Units of Measure - Dose mg","h*nmol/L/mg","h*mmol/L/kg; h*nmol/L/mg; h*pmol/L/ug; h*umol/L/g","Hours times millimoles per liter (area under the curve), divided by kilograms (weight); or hours times micromoles per liter (area under the curve), divided by grams (weight); or hours times nanomoles per liter (area under the curve), divided by milligrams (dose); or hours times picomoles per liter (area under the curve), divided by micrograms (dose).","Hour Times Millimole Per Liter Per Kilogram","SEND CT 2024-03-29"
"C105471","C128685",,"PK Units of Measure - Dose mg","h*pg/mL/(mg/kg)",,"Hours times picograms per milliliter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Hour Times Picogram Per Milliliter Per Milligram Per Kilogram","SEND CT 2024-03-29"
"C105472","C128685",,"PK Units of Measure - Dose mg","h*pg/mL/(mg/kg/day)",,"Hours times picograms per milliliter (area under the curve), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Hour Times Picogram Per Milliliter Per Milligram Per Kilogram Per Day","SEND CT 2024-03-29"
"C85625","C128685",,"PK Units of Measure - Dose mg","h*pg/mL/mg","h*ng/mL/g; h*pg/mL/mg; h*ug/mL/kg","Hours times micrograms per milliliter (area under the curve), divided by kilograms (weight) or hours times nanograms per milliliter (area under the curve), divided by grams (weight) or hours times picograms per milliliter (area under the curve), divided by milligrams (dose).","Hour Times Nanogram per Milliliter per Gram","SEND CT 2024-03-29"
"C174355","C128685",,"PK Units of Measure - Dose mg","h*pmol/L/(mg/kg)",,"Hours times picomoles per liter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Hour Times Picomole Per Liter Per Milligram Per Kilogram","SEND CT 2024-03-29"
"C105466","C128685",,"PK Units of Measure - Dose mg","h*ug/mL/(mg/kg)",,"Hours times micrograms per milliliter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Hour Times Microgram Per Milliliter Per Milligram Per Kilogram","SEND CT 2024-03-29"
"C105467","C128685",,"PK Units of Measure - Dose mg","h*ug/mL/(mg/kg/day)","h*ng/mL/(ug/kg/day); h*ug/mL/(mg/kg/day)","Hour times nanograms per milliliter (area under the curve), divided by micrograms per kilogram per day (daily dose normalized by body weight), or hour times micrograms per milliliter (area under the curve), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Hour Times Microgram Per Milliliter Per Milligram Per Kilogram Per Day","SEND CT 2024-03-29"
"C85617","C128685",,"PK Units of Measure - Dose mg","h*ug/mL/mg","h*g/mL/kg; h*mg/mL/g; h*ug/mL/mg","Hours times grams per milliliter (area under the curve), divided by kilograms (weight) or hours times milligrams per milliliter (area under the curve), divided by grams (weight) or hours times micrograms per milliliter (area under the curve), divided by milligrams (dose).","Hour Times Microgram per Milliliter per Milligram","SEND CT 2024-03-29"
"C132446","C128685",,"PK Units of Measure - Dose mg","h*umol/L/(mg/kg)",,"Hours times micromoles per liter (area under the curve), divided by milligrams per kilogram (dose normalized by body weight).","Hour Times Micromole per Liter per Milligram per Kilogram","SEND CT 2024-03-29"
"C119367","C128685",,"PK Units of Measure - Dose mg","IU/mL/(mg/day)","IU/mL/(mg/day); mIU/mL/(ug/day)","International units per milliliter (concentration), divided by milligrams per day (daily dose) or milli-international units per milliliter (concentration), divided by micrograms per day (daily dose).","International Unit per Milliliter per Milligram per Day","SEND CT 2024-03-29"
"C119368","C128685",,"PK Units of Measure - Dose mg","IU/mL/(mg/kg)","IU/mL/(mg/kg); mIU/mL/(ug/kg)","International units per milliliter (concentration), divided by milligrams per kilogram (dose normalized by body weight) or milli-international units per milliliter (concentration), divided by micrograms per kilogram (dose normalized by body weight).","International Unit per Milliliter per Milligram per Kilogram","SEND CT 2024-03-29"
"C119369","C128685",,"PK Units of Measure - Dose mg","IU/mL/(mg/kg/day)","IU/mL/(mg/kg/day); mIU/mL/(ug/kg/day)","International units per milliliter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight) or milli-international units per milliliter (concentration), divided by micrograms per kilogram per day (daily dose normalized by body weight).","International Unit per Milliliter per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C119370","C128685",,"PK Units of Measure - Dose mg","IU/mL/(mg/m2)","IU/mL/(mg/m2); mIU/mL/(ug/m2)","International units per milliliter (concentration), divided by milligrams per meter squared (dose normalized by surface area) or milli-international units per milliliter (concentration), divided by micrograms per meter squared (dose normalized by surface area).","International Unit per Milliliter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C119371","C128685",,"PK Units of Measure - Dose mg","IU/mL/(mg/m2/day)","IU/mL/(mg/m2/day); mIU/mL/(ug/m2/day)","International units per milliliter (concentration), divided by milligrams per meter squared per day (daily dose normalized by surface area) or milli-international units per milliliter (concentration), divided by micrograms per meter squared per day (daily dose normalized by surface area).","International Unit per Milliliter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
