"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C207439",,"No","DDF Study Cohort Attribute Terminology","DDF Study Cohort Attribute Terminology","DDF Study Cohort Attribute Terminology","A terminology value set relevant to the attributes of the study cohort.","CDISC DDF Study Cohort Attribute Terminology","DDF CT 2025-09-26"
"C207542","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Description",,"A narrative representation of the study cohort.","Study Cohort Description","DDF CT 2025-09-26"
"C207480","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Includes Healthy Subjects Indicator",,"An indication as to whether the study cohort includes healthy subjects, that is, subjects without the disease or condition under study.","Study Cohort Includes Healthy Subjects Indicator","DDF CT 2025-09-26"
"C207543","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Label",,"The short descriptive designation for the study cohort.","Study Cohort Label","DDF CT 2025-09-26"
"C207544","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Name",,"The literal identifier (i.e., distinctive designation) of the study cohort.","Study Cohort Name","DDF CT 2025-09-26"
"C215547","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Notes",,"A brief written record relevant to the study cohort.","Study Cohort Note","DDF CT 2025-09-26"
"C207545","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Planned Age",,"The anticipated age of subjects within the study cohort.","Study Cohort Planned Age","DDF CT 2025-09-26"
"C207546","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Planned Completion Number",,"The value representing the planned number of subjects that must complete the study in order to meet the objectives and endpoints of the study, within the study cohort.","Study Cohort Planned Completion Number","DDF CT 2025-09-26"
"C207702","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Planned Enrollment Number",,"The value representing the planned number of subjects to be entered in a clinical trial, within the study cohort.","Study Cohort Planned Enrollment Number","DDF CT 2025-09-26"
"C207541","C207439",,"DDF Study Cohort Attribute Terminology","Study Cohort Planned Sex",,"The protocol-defined sex within the study cohort.","Planned Sex of Study Cohort Participants","DDF CT 2025-09-26"
"C215454",,"No","DDF Study Definition Document Attribute Terminology","DDF Study Definition Document Attribute Terminology","DDF Study Definition Document Attribute Terminology","A terminology value set relevant to the attributes of the study definition document.","CDISC DDF Study Definition Document Attribute Terminology","DDF CT 2025-09-26"
"C215560","C215454",,"DDF Study Definition Document Attribute Terminology","Study Definition Document Description",,"A narrative representation of the study definition document.","Study Definition Document Description","DDF CT 2025-09-26"
"C215561","C215454",,"DDF Study Definition Document Attribute Terminology","Study Definition Document Label",,"The short descriptive designation for the study definition document.","Study Definition Document Label","DDF CT 2025-09-26"
"C215563","C215454",,"DDF Study Definition Document Attribute Terminology","Study Definition Document Language",,"The language in which the study definition document is written.","Study Definition Document Language","DDF CT 2025-09-26"
"C215559","C215454",,"DDF Study Definition Document Attribute Terminology","Study Definition Document Name",,"The literal identifier (i.e., distinctive designation) of the study definition document.","Study Definition Document Name","DDF CT 2025-09-26"
"C215565","C215454",,"DDF Study Definition Document Attribute Terminology","Study Definition Document Notes",,"A brief written record relevant to the study definition document.","Study Definition Document Note","DDF CT 2025-09-26"
"C215562","C215454",,"DDF Study Definition Document Attribute Terminology","Study Definition Document Template Name",,"The literal identifier (i.e., distinctive designation) of the study definition document template.","Study Definition Document Template Name","DDF CT 2025-09-26"
"C215564","C215454",,"DDF Study Definition Document Attribute Terminology","Study Definition Document Type",,"A characterization or classification of the study definition document.","Study Definition Document Type","DDF CT 2025-09-26"
"C215455",,"No","DDF Study Definition Document Version Attribute Terminology","DDF Study Definition Document Version Attribute Terminology","DDF Study Definition Document Version Attribute Terminology","A terminology value set relevant to the attributes of the study definition document version.","CDISC DDF Study Definition Document Version Attribute Terminology","DDF CT 2025-09-26"
"C215567","C215455",,"DDF Study Definition Document Version Attribute Terminology","Study Definition Document Status",,"A condition of the study definition document at a point in time with respect to its state of readiness for implementation.","Study Definition Document Status","DDF CT 2025-09-26"
"C215566","C215455",,"DDF Study Definition Document Version Attribute Terminology","Study Definition Document Version Identifier",,"A sequence of characters used to identify the version of the study definition document.","Study Definition Document Version Identifier","DDF CT 2025-09-26"
"C215568","C215455",,"DDF Study Definition Document Version Attribute Terminology","Study Definition Document Version Notes",,"A brief written record relevant to the study definition document version.","Study Definition Document Version Note","DDF CT 2025-09-26"
"C188703",,"No","DDF Study Design Attribute Terminology","DDF Study Design Attribute Terminology","DDF Study Design Attribute Terminology","A terminology value set relevant to the attributes of the study design.","CDISC DDF Study Design Attribute Terminology","DDF CT 2025-09-26"
"C207547","C188703",,"DDF Study Design Attribute Terminology","Study Design Characteristic",,"The distinguishing qualities or prominent aspect of a study design.","Study Design Characteristic","DDF CT 2025-09-26"
"C147139","C188703",,"DDF Study Design Attribute Terminology","Study Design Description","Overall Design; Study Design Description; Study Design Overview; Summary of Study Design","A narrative representation of the study design.","Study Design Description","DDF CT 2025-09-26"
"C207548","C188703",,"DDF Study Design Attribute Terminology","Study Design Label",,"The short descriptive designation for the study design.","Study Design Label","DDF CT 2025-09-26"
"C201338","C188703",,"DDF Study Design Attribute Terminology","Study Design Name",,"The literal identifier (i.e., distinctive designation) of the study design.","Study Design Name","DDF CT 2025-09-26"
"C215508","C188703",,"DDF Study Design Attribute Terminology","Study Design Notes",,"A brief written record relevant to the study design.","Study Design Note","DDF CT 2025-09-26"
"C142705","C188703",,"DDF Study Design Attribute Terminology","Study Design Rationale",,"Reason(s) for choosing the study design. This may include reasons for the choice of control or comparator, as well as the scientific rationale for the study design.","Study Design Rationale","DDF CT 2025-09-26"
"C142175","C188703",,"DDF Study Design Attribute Terminology","Study Type","Study Type; Study Type Classification","The nature of the investigation for which study information is being collected. (After clinicaltrials.gov)","Study Type","DDF CT 2025-09-26"
"C101302","C188703",,"DDF Study Design Attribute Terminology","Therapeutic Areas","Therapeutic Area","A categorization of a disease, disorder, or other condition based on common characteristics and often associated with a medical specialty focusing on research and development of specific therapeutic interventions for the purpose of treatment and prevention.","Therapeutic Area","DDF CT 2025-09-26"
"C48281","C188703",,"DDF Study Design Attribute Terminology","Trial Phase","Trial Phase; Trial Phase Classification","A step in the clinical research and development of a therapy from initial clinical trials to post-approval studies. NOTE: Clinical trials are generally categorized into four (sometimes five) phases. A therapeutic intervention may be evaluated in two or more phases simultaneously in different trials, and some trials may overlap two different phases. [21 CFR section 312.21; After ICH Topic E8 NOTE FOR GUIDANCE ON GENERAL CONSIDERATIONS FOR CLINICAL TRIALS, CPMP/ICH/291/95 March 1998]","Trial Phase","DDF CT 2025-09-26"
"C188706",,"No","DDF Study Design Population Attribute Terminology","DDF Study Design Population Attribute Terminology","DDF Study Design Population Attribute Terminology","A terminology value set relevant to the attributes of the study design population.","CDISC DDF Study Design Population Attribute Terminology","DDF CT 2025-09-26"
"C70834","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Description",,"A narrative representation of the study design population.","Study Population Description","DDF CT 2025-09-26"
"C207549","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Includes Healthy Subjects Indicator",,"An indication as to whether the study design population includes healthy subjects, that is, subjects without the disease or condition under study.","Study Design Population Includes Healthy Subjects Indicator","DDF CT 2025-09-26"
"C207550","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Label",,"The short descriptive designation for the study design population.","Study Design Population Label","DDF CT 2025-09-26"
"C207553","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Name",,"The literal identifier (i.e., distinctive designation) of the study design population.","Study Design Population Name","DDF CT 2025-09-26"
"C215512","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Notes",,"A brief written record relevant to the study design population.","Study Design Population Note","DDF CT 2025-09-26"
"C207450","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Planned Age",,"The anticipated age of subjects within the study design population.","Study Design Population Planned Age","DDF CT 2025-09-26"
"C207451","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Planned Completion Number",,"The value representing the planned number of subjects that must complete the study in order to meet the objectives and endpoints of the study, within the study design population.","Study Design Population Planned Completion Number","DDF CT 2025-09-26"
"C207452","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Planned Enrollment Number",,"The value representing the planned number of subjects to be entered in a clinical trial, within the study design population.","Study Design Population Planned Enrollment Number","DDF CT 2025-09-26"
"C207551","C188706",,"DDF Study Design Population Attribute Terminology","Study Design Population Planned Sex",,"The protocol-defined sex within the study design population.","Study Design Population Planned Sex","DDF CT 2025-09-26"
"C188711",,"No","DDF Study Element Attribute Terminology","DDF Study Element Attribute Terminology","DDF Study Element Attribute Terminology","A terminology value set relevant to the attributes of the study element.","CDISC DDF Study Element Attribute Terminology","DDF CT 2025-09-26"
"C188834","C188711",,"DDF Study Element Attribute Terminology","Study Design Element Description",,"A narrative representation of the study design element.","Study Design Element Description","DDF CT 2025-09-26"
"C207554","C188711",,"DDF Study Element Attribute Terminology","Study Design Element Label",,"The short descriptive designation for the study design element.","Study Design Element Label","DDF CT 2025-09-26"
"C188833","C188711",,"DDF Study Element Attribute Terminology","Study Design Element Name",,"The literal identifier (i.e., distinctive designation) of the study design element.","Study Design Element Name","DDF CT 2025-09-26"
"C215517","C188711",,"DDF Study Element Attribute Terminology","Study Element Notes",,"A brief written record relevant to the study element.","Study Element Note","DDF CT 2025-09-26"
"C188710",,"No","DDF Study Epoch Attribute Terminology","DDF Study Epoch Attribute Terminology","DDF Study Epoch Attribute Terminology","A terminology value set relevant to the attributes of the study epoch.","CDISC DDF Study Epoch Attribute Terminology","DDF CT 2025-09-26"
"C93824","C188710",,"DDF Study Epoch Attribute Terminology","Study Epoch Description",,"A narrative representation of the study epoch.","Epoch Description","DDF CT 2025-09-26"
"C207555","C188710",,"DDF Study Epoch Attribute Terminology","Study Epoch Label",,"The short descriptive designation for the study epoch.","Study Epoch Label","DDF CT 2025-09-26"
"C93825","C188710",,"DDF Study Epoch Attribute Terminology","Study Epoch Name",,"The literal identifier (i.e., distinctive designation) of the study epoch, i.e., the named time period defined in the protocol, wherein a study activity is specified and unchanging throughout the interval, to support a study-specific purpose.","Epoch Name","DDF CT 2025-09-26"
"C215516","C188710",,"DDF Study Epoch Attribute Terminology","Study Epoch Notes",,"A brief written record relevant to the study epoch.","Study Epoch Note","DDF CT 2025-09-26"
"C188830","C188710",,"DDF Study Epoch Attribute Terminology","Study Epoch Type",,"A characterization or classification of the study epoch, i.e., the named time period defined in the protocol, wherein a study activity is specified and unchanging throughout the interval, to support a study-specific purpose.","Study Epoch Type","DDF CT 2025-09-26"
"C188701",,"No","DDF Study Identifier Attribute Terminology","DDF Study Identifier Attribute Terminology","DDF Study Identifier Attribute Terminology","A terminology value set relevant to the attributes of the study identifier.","CDISC DDF Study Identifier Attribute Terminology","DDF CT 2025-09-26"
"C215507","C188701",,"DDF Study Identifier Attribute Terminology","Study Identifier Text",,"An instance of structured text that represents the study identifier.","Study Identifier Text","DDF CT 2025-09-26"
"C188704",,"No","DDF Study Intervention Attribute Terminology","DDF Study Intervention Attribute Terminology","DDF Study Intervention Attribute Terminology","A terminology value set relevant to the attributes of the study interventions.","CDISC DDF Study Intervention Attribute Terminology","DDF CT 2025-09-26"
"C207648","C188704",,"DDF Study Intervention Attribute Terminology","Study Intervention Code",,"A symbol or combination of symbols which is assigned to the study intervention.","Study Intervention Code","DDF CT 2025-09-26"
"C207647","C188704",,"DDF Study Intervention Attribute Terminology","Study Intervention Description",,"A narrative representation of the study intervention.","Study Intervention Description","DDF CT 2025-09-26"
"C207556","C188704",,"DDF Study Intervention Attribute Terminology","Study Intervention Label",,"The short descriptive designation for the study intervention.","Study Intervention Label","DDF CT 2025-09-26"
"C207557","C188704",,"DDF Study Intervention Attribute Terminology","Study Intervention Minimum Response Duration",,"The value representing the minimum amount of time required to meet the criteria for response to study intervention.","Study Intervention Minimum Response Duration","DDF CT 2025-09-26"
"C207558","C188704",,"DDF Study Intervention Attribute Terminology","Study Intervention Name",,"The literal identifier (i.e., distinctive designation) of the study intervention.","Study Intervention Name","DDF CT 2025-09-26"
"C215543","C188704",,"DDF Study Intervention Attribute Terminology","Study Intervention Notes",,"A brief written record relevant to the study intervention.","Study Intervention Note","DDF CT 2025-09-26"
"C207560","C188704",,"DDF Study Intervention Attribute Terminology","Study Intervention Role","Study Intervention Use","The intended use of the trial intervention within the context of the study design.","Study Intervention Role","DDF CT 2025-09-26"
"C98747","C188704",,"DDF Study Intervention Attribute Terminology","Study Intervention Type","Intervention Type","The kind of product or procedure studied in a trial.","Intervention Type","DDF CT 2025-09-26"
"C215466",,"No","DDF Study Role Attribute Terminology","DDF Study Role Attribute Terminology","DDF Study Role Attribute Terminology","A terminology value set relevant to the attributes of the study role.","CDISC DDF Study Role Attribute Terminology","DDF CT 2025-09-26"
"C215603","C215466",,"DDF Study Role Attribute Terminology","Study Role Code",,"A symbol or combination of symbols which is assigned to the study role.","Study Role Code","DDF CT 2025-09-26"
"C215601","C215466",,"DDF Study Role Attribute Terminology","Study Role Description",,"A narrative representation of the study role.","Study Role Description","DDF CT 2025-09-26"
"C215602","C215466",,"DDF Study Role Attribute Terminology","Study Role Label",,"The short descriptive designation for the study role.","Study Role Label","DDF CT 2025-09-26"
"C215600","C215466",,"DDF Study Role Attribute Terminology","Study Role Name",,"The literal identifier (i.e., distinctive designation) of the study role.","Study Role Name","DDF CT 2025-09-26"
"C216994","C215466",,"DDF Study Role Attribute Terminology","Study Role Notes",,"A brief written record relevant to the study role.","Study Role Notes","DDF CT 2025-09-26"
"C207441",,"No","DDF Study Site Attribute Terminology","DDF Study Site Attribute Terminology","DDF Study Site Attribute Terminology","A terminology value set relevant to the attributes of the study site.","CDISC DDF Study Site Attribute Terminology","DDF CT 2025-09-26"
"C170990","C207441",,"DDF Study Site Attribute Terminology","Country of Study Site",,"The country in which the study site is located.","Country of Investigational Site","DDF CT 2025-09-26"
"C207564","C207441",,"DDF Study Site Attribute Terminology","Study Site Description",,"A narrative representation of the study site.","Study Site Description","DDF CT 2025-09-26"
"C207565","C207441",,"DDF Study Site Attribute Terminology","Study Site Label",,"The short descriptive designation for the study site.","Study Site Label","DDF CT 2025-09-26"
"C207566","C207441",,"DDF Study Site Attribute Terminology","Study Site Name",,"The literal identifier (i.e., distinctive designation) of the study site.","Study Site Name","DDF CT 2025-09-26"
"C207442",,"No","DDF Study Title Attribute Terminology","DDF Study Title Attribute Terminology","DDF Study Title Attribute Terminology","A terminology value set relevant to the attributes of the study title.","CDISC DDF Study Title Attribute Terminology","DDF CT 2025-09-26"
"C207567","C207442",,"DDF Study Title Attribute Terminology","Study Title Text",,"An instance of unstructured text that represents the study title.","Study Title Text","DDF CT 2025-09-26"
"C207568","C207442",,"DDF Study Title Attribute Terminology","Study Title Type",,"A characterization or classification of the study title.","Study Title Type","DDF CT 2025-09-26"
"C207443",,"No","DDF Study Version Attribute Terminology","DDF Study Version Attribute Terminology","DDF Study Version Attribute Terminology","A terminology value set relevant to the attributes of the study version.","CDISC DDF Study Version Attribute Terminology","DDF CT 2025-09-26"
"C201322","C207443",,"DDF Study Version Attribute Terminology","Business Therapeutic Areas",,"A therapeutic area classification based on the structure and operations of the business unit.","Business Therapeutic Area","DDF CT 2025-09-26"
"C94122","C207443",,"DDF Study Version Attribute Terminology","Study Rationale","Study Purpose","A statement describing the overall rationale of the study. This field describes the contribution of this study to product development, i.e., what knowledge is being contributed from the conduct of this study.","Study Protocol Version Purpose Statement","DDF CT 2025-09-26"
"C207570","C207443",,"DDF Study Version Attribute Terminology","Study Version Identifier",,"A sequence of characters used to identify, name, or characterize the study version.","Study Version Identifier","DDF CT 2025-09-26"
"C215539","C207443",,"DDF Study Version Attribute Terminology","Study Version Notes",,"A brief written record relevant to the study version.","Study Version Note","DDF CT 2025-09-26"
"C207444",,"No","DDF Subject Enrollment Attribute Terminology","DDF Subject Enrollment Attribute Terminology","DDF Subject Enrollment Attribute Terminology","A terminology value set relevant to the attributes of the subject enrollment.","CDISC DDF Subject Enrollment Attribute Terminology","DDF CT 2025-09-26"
"C215541","C207444",,"DDF Subject Enrollment Attribute Terminology","Subject Enrollment Description",,"A narrative representation of the subject enrollment.","Subject Enrollment Description","DDF CT 2025-09-26"
"C215542","C207444",,"DDF Subject Enrollment Attribute Terminology","Subject Enrollment Label",,"The short descriptive designation for the subject enrollment.","Subject Enrollment Label","DDF CT 2025-09-26"
"C215540","C207444",,"DDF Subject Enrollment Attribute Terminology","Subject Enrollment Name",,"The literal identifier (i.e., distinctive designation) of the subject enrollment.","Subject Enrollment Name","DDF CT 2025-09-26"
"C207573","C207444",,"DDF Subject Enrollment Attribute Terminology","Subject Enrollment Quantity Value",,"The value representing the number of individuals enrolled in a study.","Subject Enrollment Quantity Value","DDF CT 2025-09-26"
"C215462",,"No","DDF Substance Attribute Terminology","DDF Substance Attribute Terminology","DDF Substance Attribute Terminology","A terminology value set relevant to the attributes of the substance.","CDISC DDF Substance Attribute Terminology","DDF CT 2025-09-26"
"C215589","C215462",,"DDF Substance Attribute Terminology","Substance Code",,"A symbol or combination of symbols which is assigned to the substance.","Substance Code","DDF CT 2025-09-26"
"C215587","C215462",,"DDF Substance Attribute Terminology","Substance Description",,"A narrative representation of the substance.","Substance Description","DDF CT 2025-09-26"
"C215588","C215462",,"DDF Substance Attribute Terminology","Substance Label",,"The short descriptive designation for the substance.","Substance Label","DDF CT 2025-09-26"
"C215586","C215462",,"DDF Substance Attribute Terminology","Substance Name",,"The literal identifier (i.e., distinctive designation) of the substance.","Substance Name","DDF CT 2025-09-26"
"C207445",,"No","DDF Syntax Template Attribute Terminology","DDF Syntax Template Attribute Terminology","DDF Syntax Template Attribute Terminology","A terminology value set relevant to the attributes of the syntax template.","CDISC DDF Syntax Template Attribute Terminology","DDF CT 2025-09-26"
"C207575","C207445",,"DDF Syntax Template Attribute Terminology","Syntax Template Description",,"A narrative representation of the syntax template.","Syntax Template Description","DDF CT 2025-09-26"
"C207576","C207445",,"DDF Syntax Template Attribute Terminology","Syntax Template Label",,"The short descriptive designation for the syntax template.","Syntax Template Label","DDF CT 2025-09-26"
"C207577","C207445",,"DDF Syntax Template Attribute Terminology","Syntax Template Name",,"The literal identifier (i.e., distinctive designation) of the syntax template.","Syntax Template Name","DDF CT 2025-09-26"
"C215536","C207445",,"DDF Syntax Template Attribute Terminology","Syntax Template Notes",,"A brief written record relevant to the syntax template.","Syntax Template Note","DDF CT 2025-09-26"
"C207578","C207445",,"DDF Syntax Template Attribute Terminology","Syntax Template Text",,"A structured text string containing prescribed text interspersed with user-defined parameter values.","Syntax Template Text","DDF CT 2025-09-26"
"C207446",,"No","DDF Syntax Template Dictionary Attribute Terminology","DDF Syntax Template Dictionary Attribute Terminology","DDF Syntax Template Dictionary Attribute Terminology","A terminology value set relevant to the attributes of the syntax template dictionary.","CDISC DDF Syntax Template Dictionary Attribute Terminology","DDF CT 2025-09-26"
"C207579","C207446",,"DDF Syntax Template Dictionary Attribute Terminology","Syntax Template Dictionary Description",,"A narrative representation of the syntax template dictionary.","Syntax Template Dictionary Description","DDF CT 2025-09-26"
"C207580","C207446",,"DDF Syntax Template Dictionary Attribute Terminology","Syntax Template Dictionary Label",,"The short descriptive designation for the syntax template dictionary.","Syntax Template Dictionary Label","DDF CT 2025-09-26"
"C207581","C207446",,"DDF Syntax Template Dictionary Attribute Terminology","Syntax Template Dictionary Name",,"The literal identifier (i.e., distinctive designation) of the syntax template dictionary.","Syntax Template Dictionary Name","DDF CT 2025-09-26"
"C201262",,"No","DDF Timing Attribute Terminology","DDF Timing Attribute Terminology","DDF Timing Attribute Terminology","A terminology value set relevant to the attributes of the timing.","CDISC DDF Timing Attribute Terminology","DDF CT 2025-09-26"
"C164648","C201262",,"DDF Timing Attribute Terminology","Timing Description",,"A narrative representation of the biomedical concept category.","Timing Description","DDF CT 2025-09-26"
"C207583","C201262",,"DDF Timing Attribute Terminology","Timing Label",,"The short descriptive designation for the timing.","Timing Label","DDF CT 2025-09-26"
"C207584","C201262",,"DDF Timing Attribute Terminology","Timing Name",,"The literal identifier (i.e., distinctive designation) of the timing.","Timing Name","DDF CT 2025-09-26"
"C201297","C201262",,"DDF Timing Attribute Terminology","Timing Relative To From",,"The name of the reference event used to define the temporal relationship with another event.","Timing Relative To From Name","DDF CT 2025-09-26"
"C201298","C201262",,"DDF Timing Attribute Terminology","Timing Type",,"A characterization or classification of the chronological relationship between temporal events.","Timing Type","DDF CT 2025-09-26"
"C207585","C201262",,"DDF Timing Attribute Terminology","Timing Value Label",,"The short descriptive designation for the timing value.","Timing Value Label","DDF CT 2025-09-26"
"C201341","C201262",,"DDF Timing Attribute Terminology","Timing Value",,"The temporal value of the chronological relationship between temporal events.","Timing Value","DDF CT 2025-09-26"
"C207586","C201262",,"DDF Timing Attribute Terminology","Timing Window Label",,"The short descriptive designation for a time period, or other type of interval, during which a temporal event may be achieved, obtained, or observed.","Timing Window Label","DDF CT 2025-09-26"
"C201342","C201262",,"DDF Timing Attribute Terminology","Timing Window, Lower",,"The earliest chronological value of an allowable period of time during which a temporal event takes place.","Lower Timing Window","DDF CT 2025-09-26"
"C201343","C201262",,"DDF Timing Attribute Terminology","Timing Window, Upper",,"The latest chronological value of an allowable period of time during which a temporal event takes place.","Upper Timing Window","DDF CT 2025-09-26"
"C188712",,"No","DDF Transition Rule Attribute Terminology","DDF Transition Rule Attribute Terminology","DDF Transition Rule Attribute Terminology","A terminology value set relevant to the attributes of the transition rule.","CDISC DDF Transition Rule Attribute Terminology","DDF CT 2025-09-26"
"C188835","C188712",,"DDF Transition Rule Attribute Terminology","Transition Rule Description",,"A narrative representation of the transition rule.","Transition Rule Description","DDF CT 2025-09-26"
"C207587","C188712",,"DDF Transition Rule Attribute Terminology","Transition Rule Label",,"The short descriptive designation for the transition rule.","Transition Rule Label","DDF CT 2025-09-26"
"C207588","C188712",,"DDF Transition Rule Attribute Terminology","Transition Rule Name",,"The literal identifier (i.e., distinctive designation) of the transition rule.","Transition Rule Name","DDF CT 2025-09-26"
"C207589","C188712",,"DDF Transition Rule Attribute Terminology","Transition Rule Text",,"An instance of unstructured text that represents the transition rule.","Transition Rule Text","DDF CT 2025-09-26"
"C188728",,"Yes","Encounter Type Value Set Terminology","Encounter Type Value Set Terminology","Encounter Type Value Set Terminology","The terminology relevant to the encounter type.","CDISC DDF Encounter Type Value Set Terminology","DDF CT 2025-09-26"
"C25716","C188728",,"Encounter Type Value Set Terminology","Visit",,"The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.","Visit","DDF CT 2025-09-26"
"C188726",,"No","Endpoint Level Value Set Terminology","Endpoint Level Value Set Terminology","Endpoint Level Value Set Terminology","The terminology relevant to the endpoint level.","CDISC DDF Endpoint Level Value Set Terminology","DDF CT 2025-09-26"
"C170559","C188726",,"Endpoint Level Value Set Terminology","Exploratory Endpoint",,"Endpoint(s) that may include clinically important events that are expected to occur too infrequently to show a treatment effect or endpoints that for other reasons are thought to be less likely to show an effect but are included to explore new hypotheses. (After FDA-NIH Protocol Template)","Exploratory Endpoint","DDF CT 2025-09-26"
"C94496","C188726",,"Endpoint Level Value Set Terminology","Primary Endpoint",,"Endpoint(s) of greatest importance that is the basis for concluding whether the study met its objective(s) and provides a clinically relevant, valid, and reliable measure of the primary objective(s). (After FDA-NIH Protocol Template)","Primary Endpoint","DDF CT 2025-09-26"
"C139173","C188726",,"Endpoint Level Value Set Terminology","Secondary Endpoint",,"Endpoint(s) that may provide supportive information about the effect of the study intervention(s) on the primary endpoint or demonstrate additional effects on the disease or condition. (After FDA-NIH Protocol Template)","Secondary Endpoint","DDF CT 2025-09-26"
"C207412",,"No","Geographic Scope Type Value Set Terminology","Geographic Scope Type Value Set Terminology","Geographic Scope Type Value Set Terminology","The terminology relevant to the geographic scope type value set.","CDISC DDF Geographic Scope Type Value Set Terminology","DDF CT 2025-09-26"
"C25464","C207412",,"Geographic Scope Type Value Set Terminology","Country",,"A sovereign nation occupying a distinct territory and ruled by an autonomous government.","Country","DDF CT 2025-09-26"
"C68846","C207412",,"Geographic Scope Type Value Set Terminology","Global",,"Covering or affecting the whole of a system.","Global","DDF CT 2025-09-26"
"C41129","C207412",,"Geographic Scope Type Value Set Terminology","Region",,"An area or portion of something with more or less definite boundaries designed or specified according to some established criteria.","Region","DDF CT 2025-09-26"
"C207413",,"Yes","Governance Date Type Value Set Terminology","Governance Date Type Value Set Terminology","Governance Date Type Value Set Terminology","The terminology relevant to the governance date type value set.","CDISC DDF Governance Date Type Value Set Terminology","DDF CT 2025-09-26"
"C71476","C207413",,"Governance Date Type Value Set Terminology","Approval Date",,"The date on which the entity receives official approbation, recognition, or acceptance as satisfactory.","Approval Date","DDF CT 2025-09-26"
"C215663","C207413",,"Governance Date Type Value Set Terminology","Effective Date",,"The date on which the entity becomes active, goes into effect, or is slated to begin use.","Effective Date","DDF CT 2025-09-26"
"C215664","C207413",,"Governance Date Type Value Set Terminology","Issued Date",,"The date on which the entity is officially released, made available, or delivered to its intended recipient.","Issued Date","DDF CT 2025-09-26"
"C215484",,"Yes","Medical Device Identifier Type Value Set Terminology","Medical Device Identifier Type Value Set Terminology","Medical Device Identifier Type Value Set Terminology","The terminology relevant to the medical device identifier type value set.","CDISC DDF Medical Device Identifier Type Value Set Terminology","DDF CT 2025-09-26"
"C104504","C215484",,"Medical Device Identifier Type Value Set Terminology","Batch Number","Batch Identifier; Batch Number","A distinctive alpha-numeric identification code assigned by the manufacturer or distributor to a specific quantity of manufactured material or product that is produced in a manner that is expected to render it homogeneous.","Batch Number","DDF CT 2025-09-26"
"C112279","C215484",,"Medical Device Identifier Type Value Set Terminology","FDA Unique Device Identification","FDA Unique Device Identification","A UDI is a unique numeric or alphanumeric code that includes a device identifier, which is specific to a device model, and a production identifier, which includes the current production information for that specific device, such as the lot or batch number, the serial number and/or expiration date. (FDA)","FDA Unique Device Identifier","DDF CT 2025-09-26"
"C70848","C215484",,"Medical Device Identifier Type Value Set Terminology","Lot Number","Lot Identifier; Lot Number","A distinctive alpha-numeric identification code assigned by the manufacturer or distributor to a specific quantity of manufactured material or product within a batch.","Lot Number","DDF CT 2025-09-26"
"C99285","C215484",,"Medical Device Identifier Type Value Set Terminology","Model Number","Model Identifier; Model Number","The identifier assigned to a particular design of a device, usually an alphanumeric text string.","Model Number","DDF CT 2025-09-26"
"C215482",,"Yes","Medical Device Sourcing Value Set Terminology","Medical Device Sourcing Value Set Terminology","Medical Device Sourcing Value Set Terminology","The terminology relevant to the medical device sourcing value set.","CDISC DDF Medical Device Sourcing Value Set Terminology","DDF CT 2025-09-26"
"C215659","C215482",,"Medical Device Sourcing Value Set Terminology","Centrally Sourced",,"An indication that the entity is obtained from a central source.","Centrally Sourced Indicator","DDF CT 2025-09-26"
"C215660","C215482",,"Medical Device Sourcing Value Set Terminology","Locally Sourced",,"An indication that the entity is obtained from a local source.","Locally Sourced Indicator","DDF CT 2025-09-26"
"C188725",,"No","Objective Level Value Set Terminology","Objective Level Value Set Terminology","Objective Level Value Set Terminology","The terminology relevant to the objective level.","CDISC DDF Objective Level Value Set Terminology","DDF CT 2025-09-26"
"C163559","C188725",,"Objective Level Value Set Terminology","Exploratory Objective","Study Exploratory Objective; Trial Exploratory Objective","Additional scientific question(s) within the study that enable further discovery research, beyond the primary and secondary objectives.","Trial Exploratory Objective","DDF CT 2025-09-26"
"C85826","C188725",,"Objective Level Value Set Terminology","Study Primary Objective","Study Primary Objective; Trial Primary Objective","The main scientific question(s) the study is designed to answer. (CDISC Glossary)","Trial Primary Objective","DDF CT 2025-09-26"
